DATE,AUS,AUT,BEL,CAN,CHE,DEU,DNK,ESP,FIN,FRA,GBR,GRC,HKG,IRL,ISR,ITA,JPN,NLD,NOR,NZL,PRT,SGP,SWE,USA,Global,Global Ex USA,Europe,North America,Pacific
06/30/2017,0.85%,6.57%,4.73%,4.10%,1.42%,5.69%,-1.86%,6.47%,3.88%,10.54%,0.66%,6.31%,1.42%,-23.45%,1.34%,2.37%,-0.80%,0.73%,3.95%,1.11%,15.65%,0.82%,2.55%,-0.01%,1.13%,2.36%,3.83%,0.24%,0.17%
07/31/2017,7.45%,2.98%,1.76%,4.15%,-0.80%,6.62%,8.38%,0.10%,2.91%,9.65%,-1.40%,23.25%,-0.43%,3.93%,1.15%,11.90%,4.92%,0.60%,5.94%,-3.11%,22.80%,-1.11%,1.03%,0.19%,1.81%,3.54%,3.71%,0.44%,3.23%
08/31/2017,0.39%,3.44%,-0.22%,3.27%,2.16%,4.60%,1.17%,0.18%,1.47%,1.03%,0.04%,3.21%,-0.34%,17.34%,-3.32%,1.27%,2.51%,-1.27%,5.72%,0.69%,7.54%,3.45%,1.35%,-0.08%,0.75%,1.62%,1.54%,0.13%,1.42%
09/30/2017,3.12%,-4.05%,-7.22%,2.24%,-1.46%,-0.71%,0.54%,5.93%,-4.02%,-0.42%,1.15%,6.40%,-0.98%,5.84%,-0.52%,-1.70%,-0.48%,-3.95%,-9.26%,0.87%,-2.48%,-4.16%,8.20%,-0.21%,-0.13%,-0.05%,-0.10%,-0.05%,-0.39%
10/31/2017,5.14%,-1.67%,-3.03%,2.62%,-4.42%,-3.86%,-3.10%,-4.01%,-4.52%,1.64%,0.15%,-10.26%,1.10%,3.65%,4.83%,2.09%,0.65%,-2.18%,-3.13%,3.46%,-18.89%,-0.77%,-2.12%,0.26%,0.11%,-0.05%,-1.45%,0.41%,1.26%
11/30/2017,1.99%,-0.08%,0.76%,6.66%,2.45%,7.83%,3.75%,4.52%,-2.52%,2.82%,1.11%,14.97%,0.54%,-9.98%,-2.08%,5.63%,4.96%,3.13%,0.53%,-6.22%,8.44%,1.75%,-1.54%,2.01%,2.60%,3.23%,2.94%,2.31%,2.99%
12/31/2017,2.24%,3.11%,-8.53%,11.15%,0.84%,3.02%,-2.82%,2.70%,-1.03%,3.09%,-1.23%,-4.80%,0.35%,-7.77%,4.38%,-0.03%,1.63%,-2.35%,-4.88%,4.38%,24.80%,1.47%,-2.56%,0.48%,1.00%,1.55%,0.40%,1.15%,1.32%
01/31/2018,3.25%,2.67%,11.89%,11.69%,6.13%,10.12%,2.98%,9.33%,9.31%,11.95%,5.54%,-0.14%,0.49%,-15.02%,-1.15%,1.42%,6.61%,-9.22%,4.97%,0.77%,5.65%,-2.74%,7.30%,-0.02%,2.77%,5.71%,6.46%,0.73%,3.78%
02/28/2018,-1.87%,-0.52%,-0.19%,-3.62%,0.84%,1.39%,-1.33%,0.02%,-5.03%,4.56%,-1.40%,7.26%,0.71%,9.81%,1.53%,-1.21%,2.09%,-1.41%,-0.39%,-4.03%,-8.88%,0.25%,-4.79%,-1.95%,-0.81%,0.38%,0.37%,-2.06%,1.05%
03/31/2018,-0.75%,4.24%,-2.51%,-0.21%,3.12%,0.61%,0.50%,-7.73%,-4.11%,-1.59%,0.81%,7.76%,0.96%,-3.21%,2.66%,2.35%,1.02%,2.23%,2.07%,5.61%,18.73%,-1.63%,1.65%,2.48%,1.48%,0.42%,0.27%,2.32%,0.70%
04/30/2018,-3.91%,1.16%,-1.27%,-4.72%,-2.48%,-3.40%,-2.77%,3.97%,-1.28%,0.77%,-4.19%,-3.52%,1.67%,-4.98%,5.55%,-1.92%,-0.59%,-1.99%,-5.94%,-0.87%,-8.08%,-0.36%,-3.27%,0.09%,-0.65%,-1.43%,-2.00%,-0.20%,-0.22%
05/31/2018,-0.85%,1.04%,0.87%,-0.90%,4.93%,-3.87%,-3.41%,-3.72%,-4.89%,1.93%,-2.88%,4.35%,0.91%,-9.56%,-4.56%,-0.19%,1.27%,-6.52%,-5.75%,-13.13%,3.09%,-2.70%,-0.66%,0.62%,0.04%,-0.57%,-1.51%,0.53%,0.61%
06/30/2018,-5.66%,-0.59%,-2.73%,-1.91%,-1.07%,9.51%,0.88%,-4.24%,3.33%,3.90%,0.20%,-1.86%,0.57%,0.96%,3.12%,3.37%,0.46%,1.11%,-2.61%,-0.33%,17.83%,-1.15%,-1.56%,2.43%,1.68%,0.86%,2.23%,2.17%,-0.28%
07/31/2018,1.14%,0.52%,0.26%,-0.01%,-2.66%,4.26%,-4.91%,1.32%,-4.24%,-1.29%,-0.04%,0.66%,1.07%,-5.06%,-1.64%,-2.61%,-1.97%,-0.52%,0.39%,-5.84%,-8.96%,-2.89%,-2.41%,-0.36%,-0.40%,-0.45%,-0.28%,-0.34%,-0.72%
08/31/2018,-3.15%,0.71%,1.95%,2.17%,3.45%,0.27%,-0.84%,-2.51%,-2.67%,-1.72%,-0.98%,-0.96%,1.20%,-0.35%,4.88%,0.42%,-0.28%,0.84%,-1.74%,-1.02%,-3.03%,-0.97%,-3.15%,-1.22%,-0.70%,-0.12%,-0.38%,-1.01%,-0.20%
09/30/2018,1.22%,-0.75%,6.90%,-1.41%,1.25%,3.75%,5.30%,0.92%,-8.55%,1.02%,1.45%,1.20%,-0.52%,-1.17%,-1.83%,-2.31%,-1.12%,-2.04%,-1.94%,4.34%,4.76%,-4.44%,0.34%,-0.63%,-0.26%,0.17%,1.17%,-0.67%,-0.78%
10/31/2018,-0.56%,-0.87%,-3.14%,-1.73%,0.11%,0.65%,-0.03%,0.14%,-5.37%,-1.09%,-2.40%,-2.98%,-0.77%,-9.70%,-5.05%,-0.44%,2.84%,-2.61%,-3.22%,-3.31%,-7.49%,-0.48%,-1.03%,2.12%,1.00%,-0.31%,-1.30%,1.89%,1.14%
11/30/2018,3.26%,-0.96%,-4.87%,-1.90%,2.20%,1.43%,0.59%,8.87%,1.82%,8.86%,-0.97%,1.15%,-1.40%,-8.00%,-1.55%,-7.88%,-0.64%,3.01%,2.33%,1.31%,-9.16%,-2.24%,3.08%,-0.06%,0.30%,0.71%,2.06%,-0.16%,-0.47%
12/31/2018,-2.80%,-4.21%,7.34%,-3.81%,4.54%,6.54%,1.85%,9.75%,-2.90%,0.60%,0.04%,6.47%,1.39%,0.42%,-4.46%,1.83%,1.80%,4.79%,6.86%,-1.42%,-3.41%,-1.07%,8.03%,0.00%,0.79%,1.73%,3.19%,-0.21%,0.98%
01/31/2019,1.09%,-11.35%,1.56%,7.12%,-11.39%,-8.76%,-0.93%,-9.34%,2.36%,-0.75%,-0.67%,-0.87%,-2.93%,-2.98%,6.27%,-3.15%,0.62%,-3.24%,3.11%,1.30%,1.76%,0.01%,-3.48%,-0.69%,-1.11%,-1.58%,-3.71%,-0.24%,-0.50%
02/28/2019,-5.50%,-1.66%,1.81%,0.02%,1.23%,-2.64%,-2.04%,-2.40%,7.85%,2.39%,-2.01%,-7.19%,-1.22%,0.95%,3.02%,-4.09%,-2.09%,-3.69%,3.99%,-8.92%,-5.24%,-5.79%,-4.65%,0.01%,-0.68%,-1.48%,-0.88%,0.01%,-2.44%
03/31/2019,3.13%,-8.77%,-2.26%,3.57%,1.95%,-0.15%,2.53%,-2.53%,-4.29%,5.27%,-3.95%,-3.06%,-0.53%,6.60%,3.92%,1.11%,1.08%,-0.46%,0.71%,-1.31%,-5.09%,2.45%,4.94%,0.27%,0.51%,0.79%,0.34%,0.47%,0.83%
04/30/2019,-1.71%,-2.71%,-9.22%,0.13%,-6.14%,-5.92%,-1.42%,-5.73%,0.59%,-7.12%,-2.37%,0.02%,-0.71%,-3.98%,5.65%,2.59%,-3.23%,-1.80%,-0.93%,-4.41%,5.18%,-1.60%,-4.09%,-0.13%,-1.42%,-2.94%,-4.10%,-0.11%,-2.13%
05/31/2019,0.13%,11.30%,0.20%,0.18%,8.64%,3.13%,2.16%,10.00%,9.64%,3.62%,-0.56%,-0.43%,1.47%,4.56%,3.70%,1.36%,4.64%,7.62%,8.32%,-2.25%,0.79%,0.14%,3.96%,4.23%,3.70%,3.07%,3.75%,4.00%,2.77%
06/30/2019,0.71%,-0.82%,2.72%,4.20%,1.59%,1.52%,-0.57%,0.59%,-3.18%,2.44%,0.93%,0.08%,-0.21%,-5.22%,-1.57%,-0.90%,-0.77%,-2.67%,1.66%,-0.70%,0.67%,-1.84%,-0.33%,-0.04%,0.22%,0.54%,0.83%,0.21%,-0.46%
07/31/2019,-2.45%,-4.61%,-8.16%,1.68%,2.61%,-1.24%,0.88%,7.02%,1.89%,1.95%,-4.15%,3.00%,-1.62%,10.95%,3.31%,-5.30%,0.49%,-4.60%,-0.78%,-1.36%,-8.40%,-0.94%,-3.03%,2.13%,0.90%,-0.59%,-0.88%,2.11%,-0.64%
08/31/2019,0.20%,2.47%,1.26%,2.09%,3.55%,1.58%,-0.40%,-2.84%,-2.17%,-0.33%,-1.46%,7.55%,-1.74%,-4.39%,0.25%,1.76%,3.50%,0.73%,-2.59%,6.29%,-6.42%,5.83%,0.11%,2.41%,1.73%,0.90%,0.16%,2.39%,1.55%
09/30/2019,-0.18%,-0.06%,2.05%,1.53%,-3.01%,-6.18%,-0.97%,0.82%,2.94%,0.30%,-0.13%,2.52%,-2.39%,6.66%,1.79%,-2.41%,-3.00%,0.05%,-0.87%,-4.77%,6.45%,9.87%,-0.12%,-1.16%,-1.20%,-1.24%,-1.16%,-1.00%,-1.86%
10/31/2019,3.96%,-9.68%,4.16%,-1.93%,-0.70%,1.15%,2.35%,2.31%,-1.02%,1.48%,2.62%,2.08%,-1.17%,-4.81%,-2.18%,-4.37%,-1.95%,-2.09%,0.97%,3.22%,37.95%,-3.20%,1.22%,-0.42%,-0.27%,-0.09%,0.95%,-0.51%,-1.01%
11/30/2019,-2.63%,2.69%,-1.70%,3.61%,-6.54%,-5.06%,-5.54%,-2.98%,2.42%,-2.95%,-0.81%,3.48%,-0.33%,-3.19%,2.41%,-4.19%,-0.41%,-3.85%,4.45%,11.95%,-13.09%,-7.71%,-2.06%,-2.83%,-2.28%,-1.61%,-2.98%,-2.46%,-0.90%
12/31/2019,5.84%,-11.72%,0.58%,1.68%,1.34%,5.77%,-0.60%,1.23%,2.67%,2.49%,0.81%,7.24%,-2.12%,2.62%,0.71%,2.20%,3.12%,0.81%,2.98%,-0.24%,0.71%,1.71%,0.65%,-0.30%,0.66%,1.80%,2.01%,-0.18%,1.57%
01/31/2020,-1.79%,2.43%,8.28%,4.95%,6.59%,4.74%,4.52%,0.63%,3.89%,2.15%,4.29%,8.66%,-1.78%,3.28%,4.76%,3.52%,5.19%,-0.40%,-0.90%,-2.82%,2.75%,-1.66%,1.45%,4.17%,3.54%,2.80%,3.51%,4.21%,1.61%
02/29/2020,1.25%,3.30%,3.33%,-2.10%,4.74%,8.22%,0.24%,-3.38%,-5.22%,3.69%,-2.99%,11.59%,-4.28%,2.38%,6.27%,-4.53%,-3.93%,2.19%,3.38%,0.06%,0.77%,-2.16%,2.58%,-3.60%,-2.25%,-0.60%,1.99%,-3.52%,-3.34%
03/31/2020,-8.70%,7.95%,0.23%,-14.26%,-1.51%,2.25%,-1.60%,9.74%,-8.08%,-1.49%,-4.44%,4.44%,-2.40%,7.42%,-11.36%,-1.44%,-4.27%,-3.77%,-1.56%,-5.20%,-10.88%,-3.06%,3.72%,-9.64%,-6.76%,-3.27%,-0.92%,-9.91%,-4.02%
04/30/2020,-1.51%,-10.49%,-5.14%,2.69%,-4.58%,-4.30%,-10.67%,-7.45%,6.39%,-5.50%,0.59%,-6.04%,-3.89%,-1.05%,1.26%,-0.18%,-1.62%,-5.98%,-0.17%,-0.10%,11.97%,-9.41%,-6.71%,-1.79%,-2.25%,-2.80%,-3.63%,-1.55%,-2.75%
05/31/2020,1.48%,2.16%,1.71%,20.19%,0.46%,-0.99%,-3.92%,2.04%,-4.22%,5.19%,0.03%,0.16%,-1.05%,-6.44%,9.95%,-0.12%,-1.04%,1.46%,-2.09%,7.55%,6.21%,-2.33%,-0.77%,4.47%,3.16%,1.52%,0.90%,5.31%,-0.78%
06/30/2020,7.21%,2.06%,-2.65%,15.19%,0.06%,5.81%,-1.43%,-2.54%,6.79%,4.47%,6.26%,4.73%,-2.54%,8.12%,7.30%,-0.19%,1.18%,1.68%,2.40%,5.76%,4.11%,0.78%,1.84%,5.08%,4.14%,2.93%,3.35%,5.62%,0.51%
07/31/2020,3.97%,9.25%,3.65%,25.64%,0.98%,5.95%,4.82%,17.07%,6.03%,10.22%,14.00%,10.75%,-3.49%,-27.99%,13.88%,-0.38%,3.30%,4.68%,5.39%,4.62%,-8.46%,6.02%,7.03%,6.49%,6.21%,5.87%,7.48%,7.51%,0.98%
08/31/2020,8.09%,-2.77%,5.11%,7.89%,9.66%,-0.31%,0.78%,-4.55%,-4.97%,-1.04%,3.67%,0.24%,-1.03%,26.15%,9.21%,-1.48%,-2.97%,-5.73%,6.52%,9.14%,9.76%,5.91%,-6.25%,-3.98%,-1.89%,0.81%,1.01%,-3.34%,-0.58%
09/30/2020,3.48%,1.32%,2.77%,1.13%,0.13%,2.00%,5.28%,-1.59%,-1.70%,0.44%,1.76%,-0.70%,3.75%,22.31%,3.53%,-0.13%,0.88%,3.81%,1.17%,-5.87%,-0.28%,2.51%,-0.48%,1.29%,1.51%,1.79%,1.44%,1.29%,2.26%
10/31/2020,0.65%,5.67%,1.83%,3.43%,0.57%,5.29%,5.83%,2.53%,-1.51%,4.87%,1.65%,7.75%,-0.98%,-18.51%,5.71%,-1.88%,1.26%,2.06%,1.73%,-3.84%,10.99%,3.29%,4.15%,-2.01%,-0.36%,1.77%,2.83%,-1.72%,0.38%
11/30/2020,-2.60%,-20.38%,-1.57%,-3.88%,-10.34%,-12.42%,-3.28%,-23.56%,5.05%,-9.79%,-8.68%,-14.89%,-6.27%,3.48%,-3.13%,-12.37%,-3.90%,-9.34%,-6.42%,6.46%,10.84%,-4.77%,-4.67%,-5.06%,-5.81%,-6.79%,-9.39%,-5.00%,-4.62%
12/31/2020,4.64%,-6.78%,13.33%,10.87%,-1.57%,5.18%,-0.58%,3.25%,5.09%,4.71%,5.30%,11.30%,0.46%,1.53%,6.94%,4.42%,1.30%,3.38%,12.83%,4.00%,18.14%,-1.60%,3.62%,5.37%,4.50%,3.37%,4.21%,5.65%,1.28%
01/31/2021,3.06%,3.91%,-1.14%,10.94%,-2.25%,-4.92%,5.69%,5.39%,6.63%,15.20%,8.97%,13.60%,-1.49%,9.92%,12.61%,1.00%,0.21%,22.68%,2.41%,1.95%,18.65%,-4.34%,-0.83%,10.72%,7.64%,3.62%,6.03%,10.73%,-0.24%
02/28/2021,7.48%,-1.31%,-1.23%,9.18%,-3.52%,15.80%,5.73%,-8.98%,-1.01%,4.89%,1.60%,-5.72%,9.51%,3.80%,2.16%,-5.12%,-2.55%,16.65%,-3.38%,4.61%,-10.53%,5.22%,1.86%,-1.93%,0.76%,4.24%,4.12%,-1.35%,3.59%
03/31/2021,0.20%,-4.30%,-4.51%,4.67%,-4.52%,-2.30%,4.20%,-5.87%,-4.89%,0.22%,1.58%,-7.59%,8.84%,-11.52%,-1.98%,-1.77%,-1.56%,-6.72%,5.35%,-5.50%,-7.36%,1.29%,9.91%,-2.98%,-1.17%,1.19%,-0.83%,-2.57%,2.79%
04/30/2021,1.58%,6.53%,9.62%,4.05%,8.57%,3.72%,6.58%,2.70%,-2.14%,7.69%,3.59%,1.90%,-0.86%,7.09%,2.67%,2.58%,1.24%,1.71%,3.07%,0.99%,5.31%,-0.63%,3.48%,0.32%,1.39%,2.80%,4.77%,0.52%,0.40%
05/31/2021,-0.46%,0.16%,-1.65%,5.25%,0.42%,5.64%,4.56%,-0.53%,4.40%,3.20%,4.31%,7.05%,3.43%,-2.83%,3.84%,-2.45%,-1.31%,-2.45%,22.09%,-3.09%,7.16%,3.65%,2.76%,-0.75%,0.52%,2.25%,3.03%,-0.43%,0.80%
06/30/2021,-0.97%,0.43%,-2.61%,-1.24%,-1.59%,1.23%,1.74%,-0.44%,-0.72%,-1.80%,-0.02%,4.86%,-0.43%,20.20%,1.40%,4.01%,-0.25%,-0.17%,-1.06%,1.08%,12.94%,0.73%,-2.23%,0.26%,0.04%,-0.26%,-0.01%,0.17%,-0.36%
07/31/2021,-1.77%,4.65%,-2.29%,-0.85%,1.05%,-0.22%,1.18%,5.18%,-3.01%,2.54%,-0.15%,-2.22%,3.08%,-16.03%,2.39%,-1.31%,2.11%,-2.44%,4.35%,1.61%,10.38%,-2.09%,-1.75%,3.76%,2.56%,0.90%,0.36%,3.51%,1.87%
08/31/2021,-1.05%,-3.30%,7.32%,-1.48%,-0.14%,5.33%,-1.86%,-3.54%,-2.64%,2.56%,-0.47%,5.47%,0.72%,-2.32%,0.36%,2.80%,-1.03%,-1.64%,5.22%,0.08%,-9.01%,3.15%,-0.48%,0.37%,0.38%,0.38%,1.14%,0.28%,-0.24%
09/30/2021,0.72%,5.35%,-3.88%,0.34%,1.94%,-2.42%,2.70%,-1.18%,-2.85%,0.54%,0.67%,4.94%,3.20%,-4.56%,0.56%,3.50%,-1.59%,-0.74%,4.96%,-4.75%,-1.42%,-2.27%,0.63%,-2.26%,-1.22%,0.27%,0.21%,-2.12%,0.34%
10/31/2021,3.10%,3.75%,-0.07%,-0.16%,-0.04%,-1.66%,0.30%,-0.69%,0.34%,0.59%,0.59%,-4.01%,2.04%,6.13%,2.99%,-3.08%,-1.79%,-5.31%,2.31%,4.11%,2.04%,-0.59%,0.47%,1.33%,0.73%,-0.13%,-0.39%,1.25%,0.21%
11/30/2021,-4.59%,1.69%,-1.08%,-0.10%,0.17%,3.53%,5.50%,4.43%,0.07%,2.65%,-0.15%,-4.11%,2.09%,2.34%,-2.96%,-1.24%,1.04%,1.46%,-4.49%,-1.20%,-3.05%,3.50%,-5.80%,0.56%,0.63%,0.74%,0.88%,0.53%,0.74%
12/31/2021,1.44%,-3.67%,5.53%,2.08%,1.03%,0.15%,2.60%,-3.07%,-3.77%,-1.39%,-0.54%,1.57%,1.20%,-2.04%,-1.86%,0.22%,-2.37%,-4.73%,1.68%,-6.71%,6.51%,2.18%,-0.36%,3.53%,2.00%,-0.34%,-0.57%,3.45%,-0.53%
01/31/2022,-1.06%,-0.99%,1.60%,-0.79%,1.49%,1.05%,7.80%,-2.60%,3.06%,0.91%,-0.16%,2.07%,-0.65%,-16.98%,1.68%,-0.94%,3.02%,-0.18%,5.39%,2.40%,4.20%,-2.78%,1.58%,-0.45%,0.02%,0.74%,0.78%,-0.47%,1.02%
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
